MOTIVOVIAJE,HORA_INICIO,HORA_FIN,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,DIA_HABIL
Volver a casa,18:00:00,20:00:00,4.64022,4.75735,-74.06507,-74.03808,02:00:00,1
Trabajar,07:00:00,07:45:00,4.61446,4.64193,-74.11065,-74.07452,00:45:00,1
Volver a casa,17:00:00,18:00:00,4.64193,4.61446,-74.07452,-74.11065,01:00:00,1
Tramites,14:30:00,16:00:00,4.73890,4.57678,-74.08319,-74.21935,01:30:00,1
Volver a casa,17:00:00,19:30:00,4.57678,4.73890,-74.21935,-74.08319,02:30:00,1
Trabajar,06:45:00,07:45:00,4.74111,4.68773,-74.13067,-74.08149,01:00:00,1
Volver a casa,18:00:00,18:50:00,4.68773,4.74111,-74.08149,-74.13067,00:50:00,1
Recibir atencion en salud,06:00:00,07:10:00,4.75474,4.70802,-74.07655,-74.05325,01:10:00,1
Volver a casa,11:00:00,12:00:00,4.70802,4.75474,-74.05325,-74.07655,01:00:00,1
Trabajar,05:00:00,05:30:00,4.75768,4.70092,-74.03714,-74.05005,00:30:00,1
Volver a casa,18:00:00,18:30:00,4.70092,4.75768,-74.05005,-74.03714,00:30:00,1
Otra cosa,20:20:00,22:06:00,4.75782,4.62763,-74.03711,-74.08118,01:46:00,1
Volver a casa,22:31:00,23:36:40,4.62763,4.75782,-74.08118,-74.03711,01:05:40,1
Otra cosa,20:20:00,21:00:00,4.75785,4.76035,-74.03695,-74.03822,00:40:00,1
Volver a casa,22:31:00,23:36:40,4.76035,4.75768,-74.03822,-74.03701,01:05:40,1
Volver a casa,19:00:00,20:30:00,4.63403,4.74660,-74.07532,-74.12167,01:30:00,1
Trabajar,06:00:00,06:20:00,4.69312,4.68412,-74.06727,-74.03130,00:20:00,1
Volver a casa,11:30:00,12:30:00,4.68412,4.73922,-74.03130,-74.09672,01:00:00,1
Recibir atencion en salud,06:00:00,08:00:00,4.73976,4.63583,-74.09649,-74.06524,02:00:00,1
Recibir atencion en salud,09:00:00,09:30:00,4.63583,4.67887,-74.06524,-74.11971,00:30:00,1
Trabajar,07:30:00,08:50:00,4.73976,4.61370,-74.09649,-74.07111,01:20:00,1
Volver a casa,17:00:00,18:30:00,4.61370,4.73976,-74.07111,-74.09649,01:30:00,1
Trabajar,08:00:00,09:00:00,4.75162,4.58093,-74.09194,-74.14176,01:00:00,1
Volver a casa,16:00:00,17:30:00,4.58093,4.75162,-74.14176,-74.09194,01:30:00,1
Trabajar,08:00:00,08:25:00,4.75162,4.70608,-74.09179,-74.07117,00:25:00,1
Volver a casa,17:00:00,18:00:00,4.70608,4.75162,-74.07117,-74.09179,01:00:00,1
Otra cosa,07:00:00,07:20:00,4.57766,4.60293,-74.07580,-74.08052,00:20:00,1
Ir a ver a alguien,09:15:00,10:20:00,4.57821,4.70672,-74.07601,-74.11642,01:05:00,1
Volver a casa,13:30:00,15:30:00,4.70672,4.57821,-74.11642,-74.07601,02:00:00,1
Estudiar,07:00:00,08:00:00,4.57862,4.66306,-74.07605,-74.06375,01:00:00,1
Volver a casa,13:00:00,14:30:00,4.66306,4.57862,-74.06375,-74.07605,01:30:00,1
Otra cosa,06:10:00,07:10:00,4.57849,4.61910,-74.07576,-74.09352,01:00:00,1
Volver a casa,07:21:10,08:11:10,4.61910,4.57849,-74.09352,-74.07576,00:50:00,1
Tramites,07:30:00,08:45:00,4.71634,4.62781,-74.13773,-74.09080,01:15:00,1
Volver a casa,09:20:00,11:07:00,4.62781,4.71634,-74.09080,-74.13773,01:47:00,1
Trabajar,07:00:00,08:30:00,4.75157,4.75319,-74.04650,-74.04467,01:30:00,1
Volver a casa,17:30:00,20:00:00,4.75319,4.58026,-74.04467,-74.07764,02:30:00,1
Recibir atencion en salud,08:48:00,10:27:00,4.58361,4.63828,-74.16446,-74.06538,01:39:00,1
Volver a casa,13:20:00,14:30:00,4.63828,4.58361,-74.06538,-74.16446,01:10:00,1
Trabajar,15:30:00,17:00:00,4.75762,4.59753,-74.03877,-74.07237,01:30:00,1
Volver a casa,19:17:00,21:57:30,4.59753,4.75762,-74.07237,-74.03877,02:40:30,1
Trabajar,05:30:00,07:30:00,4.75693,4.71115,-74.03725,-74.07251,02:00:00,1
Volver a casa,14:00:00,15:30:00,4.71115,4.75693,-74.07251,-74.03725,01:30:00,1
Trabajar,08:00:00,09:30:00,4.75697,4.61839,-74.03738,-74.07204,01:30:00,1
Volver a casa,15:00:00,16:15:00,4.61839,4.75697,-74.07204,-74.03738,01:15:00,1
Trabajar,06:00:00,07:30:00,4.75795,4.70483,-74.03735,-74.05418,01:30:00,1
Volver a casa,18:00:00,19:00:00,4.70483,4.75795,-74.05418,-74.03735,01:00:00,1
Otra cosa,04:00:00,06:00:00,4.59284,4.61867,-74.06968,-74.13958,02:00:00,1
Volver a casa,09:00:00,10:00:00,4.61867,4.59284,-74.13958,-74.06968,01:00:00,1
Recibir atencion en salud,12:00:00,12:16:00,4.59273,4.62550,-74.06838,-74.10478,00:16:00,1
Recibir atencion en salud,12:00:00,12:17:00,4.59273,4.62653,-74.06838,-74.10557,00:17:00,1
Ir a ver a alguien,09:00:00,10:00:00,4.59273,4.58472,-74.06838,-74.08202,01:00:00,1
Volver a casa,22:00:00,23:00:00,4.58472,4.59273,-74.08202,-74.06838,01:00:00,1
Trabajar,06:00:00,08:00:00,4.57295,4.66964,-74.15722,-74.12308,02:00:00,1
Trabajar,06:00:00,08:00:00,4.57295,4.66794,-74.15722,-74.05147,02:00:00,1
Volver a casa,17:30:00,19:30:00,4.66794,4.57295,-74.05147,-74.15722,02:00:00,1
Tramites,06:00:00,08:00:00,4.70694,4.59509,-74.07242,-74.08113,02:00:00,1
Trabajar,09:00:00,09:57:00,4.72173,4.61544,-74.13359,-74.10307,00:57:00,1
Volver a casa,12:00:00,12:53:00,4.61544,4.71717,-74.10307,-74.13755,00:53:00,1
Trabajar,09:00:00,09:57:00,4.71535,4.61660,-74.13857,-74.10198,00:57:00,1
Volver a casa,12:00:00,12:53:00,4.61660,4.71717,-74.10198,-74.13755,00:53:00,1
Trabajar,05:30:00,07:30:00,4.71679,4.73447,-74.13813,-74.11708,02:00:00,1
Volver a casa,13:47:30,14:27:30,4.73447,4.71679,-74.11708,-74.13813,00:40:00,1
Volver a casa,20:00:00,22:00:00,4.62104,4.66811,-74.07171,-74.01527,02:00:00,1
Buscar trabajo,13:00:00,14:00:00,4.66826,4.66841,-74.01710,-74.11239,01:00:00,0
Volver a casa,16:00:00,17:42:00,4.66841,4.66826,-74.11239,-74.01710,01:42:00,0
Estudiar,10:00:00,11:30:00,4.68896,4.59881,-74.04699,-74.07228,01:30:00,1
Compras,16:00:00,18:00:00,4.75839,4.62516,-74.03741,-74.06758,02:00:00,1
Volver a casa,19:30:00,20:30:00,4.62516,4.75839,-74.06758,-74.03765,01:00:00,1
Estudiar,10:00:00,11:30:00,4.68818,4.59611,-74.04551,-74.07180,01:30:00,1
Tramites,10:50:00,11:50:00,4.68818,4.62151,-74.04551,-74.06437,01:00:00,1
Volver a casa,16:00:00,17:00:00,4.66349,4.59108,-74.06024,-74.07506,01:00:00,1
Volver a casa,17:00:00,18:41:00,4.69966,4.59324,-74.03790,-74.08015,01:41:00,1
Trabajar,08:00:00,08:31:00,4.59326,4.57641,-74.07950,-74.09509,00:31:00,1
Volver a casa,18:00:00,18:37:00,4.57641,4.59326,-74.09509,-74.07950,00:37:00,1
Tramites,12:00:00,13:00:00,4.59326,4.63058,-74.07950,-74.08145,01:00:00,1
Volver a casa,15:00:00,16:00:00,4.63058,4.59326,-74.08145,-74.07950,01:00:00,1
Estudiar,08:30:00,10:00:00,4.61409,4.70466,-74.11065,-74.04498,01:30:00,1
Volver a casa,13:00:00,15:00:00,4.70466,4.61409,-74.04498,-74.11065,02:00:00,1
Estudiar,05:30:00,08:15:00,4.61653,4.81609,-74.11095,-74.35361,02:45:00,1
Volver a casa,17:30:00,19:30:00,4.81609,4.61653,-74.35361,-74.11095,02:00:00,1
Trabajar,06:00:00,07:20:00,4.72448,4.72448,-74.05049,-74.05048,01:20:00,1
Volver a casa,16:00:00,17:25:00,4.72448,4.58001,-74.05048,-74.06984,01:25:00,1
Ir a ver a alguien,15:00:00,17:45:00,4.58479,4.72810,-74.06939,-74.12543,02:45:00,1
Volver a casa,19:45:00,21:40:00,4.72810,4.58479,-74.12543,-74.06939,01:55:00,1
Ir a ver a alguien,08:00:00,09:00:00,4.75825,4.75319,-74.03750,-74.04467,01:00:00,1
Volver a casa,10:36:00,11:41:00,4.75319,4.75825,-74.04467,-74.03750,01:05:00,1
Trabajar,09:00:00,09:22:00,4.75678,4.69273,-74.03715,-74.02783,00:22:00,1
Volver a casa,16:00:00,17:30:00,4.69273,4.75678,-74.02783,-74.03715,01:30:00,1
Recibir atencion en salud,17:00:00,19:00:00,4.61231,4.74612,-74.06742,-74.12165,02:00:00,1
Trabajar,08:00:00,09:00:00,4.75822,4.62676,-74.03741,-74.07858,01:00:00,1
Volver a casa,10:30:00,12:16:00,4.62676,4.75780,-74.07858,-74.03765,01:46:00,1
Trabajar,07:00:00,07:40:00,4.75780,4.70802,-74.03765,-74.05325,00:40:00,1
Volver a casa,17:00:00,18:00:00,4.70802,4.75780,-74.05325,-74.03765,01:00:00,1
Trabajar,15:30:00,17:00:00,4.75796,4.59881,-74.03783,-74.07228,01:30:00,1
Volver a casa,19:17:00,21:57:30,4.59881,4.75796,-74.07228,-74.03783,02:40:30,1
Trabajar,07:00:00,08:00:00,4.58856,4.65394,-74.07025,-74.06341,01:00:00,1
Volver a casa,18:00:00,19:00:00,4.65394,4.58856,-74.06341,-74.07025,01:00:00,1
Trabajar,06:00:00,07:30:00,4.74818,4.62495,-74.12200,-74.06612,01:30:00,1
Volver a casa,18:05:00,19:10:00,4.62495,4.74818,-74.06612,-74.12200,01:05:00,1
Volver a casa,21:45:00,22:00:00,4.62516,4.59445,-74.08101,-74.09643,00:15:00,1
Volver a casa,17:00:00,18:30:00,4.65720,4.59445,-74.05877,-74.09643,01:30:00,1
Tramites,10:50:00,12:15:00,4.60244,4.80869,-74.09443,-74.03744,01:25:00,1
Volver a casa,13:00:00,14:20:00,4.80869,4.60244,-74.03744,-74.09443,01:20:00,1
Volver a casa,20:00:00,20:35:00,4.61615,4.60244,-74.09286,-74.09443,00:35:00,1
Trabajar,10:00:00,11:50:00,4.64391,4.67066,-74.16587,-74.08608,01:50:00,1
Otra cosa,12:00:00,13:00:00,4.67066,4.64391,-74.08608,-74.16587,01:00:00,1
Volver a casa,15:20:00,15:50:00,4.64391,4.64391,-74.16587,-74.16587,00:30:00,1
Ir a ver a alguien,07:00:00,09:00:00,4.57538,4.65272,-74.07664,-74.06549,02:00:00,1
Volver a casa,16:00:00,18:30:00,4.65272,4.57835,-74.06549,-74.07659,02:30:00,1
Asuntos de Trabajo,19:00:00,21:00:00,4.64409,4.71969,-74.16560,-74.05192,02:00:00,1
Trabajar,05:00:00,06:00:00,4.60935,4.70023,-74.20387,-74.07033,01:00:00,1
Volver a casa,18:00:00,19:00:00,4.70023,4.60935,-74.07033,-74.20387,01:00:00,1
Otra cosa,13:00:00,13:20:00,4.72481,4.70687,-74.05125,-74.05385,00:20:00,1
Volver a casa,15:00:00,16:00:00,4.70687,4.75017,-74.05385,-74.06422,01:00:00,1
Estudiar,05:20:00,06:30:00,4.75682,4.60711,-74.03762,-74.06910,01:10:00,1
Volver a casa,13:00:00,14:30:00,4.60711,4.75682,-74.06910,-74.03762,01:30:00,1
Trabajar,10:00:00,12:00:00,4.57407,4.51186,-74.07764,-74.10096,02:00:00,1
Volver a casa,19:00:00,20:55:00,4.51186,4.57496,-74.10096,-74.07758,01:55:00,1
Tramites,09:10:00,10:10:00,4.71874,4.68327,-74.05827,-74.04849,01:00:00,1
Volver a casa,15:00:00,16:00:00,4.68327,4.71874,-74.04849,-74.05827,01:00:00,1
Trabajar,05:30:00,06:45:00,4.64527,4.59723,-74.06685,-74.15026,01:15:00,1
Trabajar,10:00:00,10:50:00,4.71788,4.62942,-74.04698,-74.06475,00:50:00,1
Ir a ver a alguien,10:00:00,11:15:00,4.76021,4.72172,-74.03825,-74.05148,01:15:00,1
Volver a casa,14:00:00,15:20:00,4.72172,4.76021,-74.05148,-74.03825,01:20:00,1
Estudiar,06:00:00,07:30:00,4.58050,4.59808,-74.07540,-74.10793,01:30:00,1
Volver a casa,15:00:00,17:40:00,4.59808,4.58050,-74.10793,-74.07540,02:40:00,1
Volver a casa,12:30:00,14:14:00,4.65763,4.55515,-74.05380,-74.13770,01:44:00,1
Tramites,12:00:00,13:00:00,4.74500,4.68367,-74.12156,-74.05808,01:00:00,1
Volver a casa,18:30:00,20:20:00,4.66563,4.74515,-74.08011,-74.12146,01:50:00,1
Compras,09:00:00,10:00:00,4.74082,4.67112,-74.09586,-74.05514,01:00:00,1
Volver a casa,12:00:00,12:40:00,4.70972,4.64646,-74.04094,-74.08302,00:40:00,1
Trabajar,07:00:00,10:00:00,4.58443,4.59448,-74.06876,-74.07745,03:00:00,1
Volver a casa,17:00:00,18:30:00,4.59448,4.58443,-74.07745,-74.06876,01:30:00,1
Trabajar,06:00:00,07:00:00,4.58443,4.73137,-74.06876,-74.04065,01:00:00,1
Volver a casa,18:00:00,19:30:00,4.73137,4.58443,-74.04065,-74.06876,01:30:00,1
Trabajar,07:00:00,10:00:00,4.57748,4.59436,-74.07590,-74.07753,03:00:00,1
Volver a casa,17:00:00,18:30:00,4.59436,4.57748,-74.07753,-74.07590,01:30:00,1
Trabajar,05:02:00,06:22:00,4.68125,4.65101,-74.13799,-74.07253,01:20:00,1
Volver a casa,22:00:00,23:00:00,4.65101,4.68125,-74.07253,-74.13799,01:00:00,1
Estudiar,09:00:00,10:00:00,4.67756,4.58511,-74.13606,-74.22093,01:00:00,1
Volver a casa,13:00:00,14:00:00,4.58511,4.67756,-74.22093,-74.13606,01:00:00,1
Trabajar,16:00:00,17:30:00,4.58484,4.66779,-74.06873,-74.05397,01:30:00,1
Trabajar,05:00:00,07:30:00,4.58524,4.70747,-74.06848,-74.05306,02:30:00,1
Volver a casa,17:00:00,19:00:00,4.70747,4.58524,-74.05306,-74.06848,02:00:00,1
Asuntos de Trabajo,05:30:00,07:20:00,4.75821,4.61485,-74.03792,-74.08029,01:50:00,1
Volver a casa,07:41:00,08:31:30,4.61485,4.75821,-74.08029,-74.03792,00:50:30,1
Trabajar,05:00:00,05:45:00,4.75807,4.67005,-74.03759,-74.05520,00:45:00,1
Volver a casa,18:30:00,19:10:00,4.67005,4.75807,-74.05520,-74.03759,00:40:00,1
Compras,16:00:00,18:00:00,4.75697,4.62459,-74.03766,-74.06763,02:00:00,1
Volver a casa,19:30:00,20:30:00,4.62459,4.75697,-74.06763,-74.03766,01:00:00,1
Estudiar,17:00:00,18:00:00,4.72363,4.60542,-74.12069,-74.06667,01:00:00,1
Volver a casa,22:00:00,23:30:00,4.60542,4.71704,-74.06667,-74.13961,01:30:00,1
Otra cosa,06:00:00,07:00:00,4.71704,4.61920,-74.13961,-74.08736,01:00:00,1
Volver a casa,17:00:00,19:00:00,4.61920,4.71704,-74.08736,-74.13961,02:00:00,1
Trabajar,05:30:00,07:00:00,4.58821,4.74447,-74.07070,-74.03767,01:30:00,1
Volver a casa,17:30:00,20:00:00,4.74447,4.58821,-74.03767,-74.07070,02:30:00,1
Trabajar,08:00:00,08:30:00,4.62179,4.63381,-74.08965,-74.08916,00:30:00,1
Volver a casa,13:17:30,14:37:30,4.63381,4.62179,-74.08916,-74.08965,01:20:00,1
Otra cosa,11:00:00,12:18:00,4.59003,4.70453,-74.07038,-74.10228,01:18:00,1
Volver a casa,17:00:00,18:30:00,4.70453,4.59003,-74.10228,-74.07038,01:30:00,1
Recibir atencion en salud,06:00:00,08:00:00,4.59018,4.73120,-74.07034,-74.03886,02:00:00,1
Volver a casa,11:00:00,12:30:00,4.73120,4.59018,-74.03886,-74.07034,01:30:00,1
Trabajar,05:40:00,07:00:00,4.58912,4.69600,-74.07237,-74.03193,01:20:00,1
Volver a casa,17:30:00,19:00:00,4.69522,4.59042,-74.05536,-74.06967,01:30:00,1
Trabajar,06:30:00,07:10:00,4.59102,4.61553,-74.08651,-74.07268,00:40:00,1
Estudiar,12:00:00,12:31:00,4.59666,4.62753,-74.06936,-74.10784,00:31:00,1
Volver a casa,18:20:00,19:16:00,4.62753,4.59666,-74.10784,-74.06936,00:56:00,1
Recreacion,12:00:00,13:12:00,4.60097,4.61503,-74.06565,-74.08695,01:12:00,0
Volver a casa,18:20:00,19:21:00,4.61503,4.59865,-74.08695,-74.06804,01:01:00,0
Recreacion,12:00:00,12:23:00,4.60080,4.65315,-74.06749,-74.06704,00:23:00,0
Volver a casa,13:36:23,13:56:23,4.65315,4.60080,-74.06704,-74.06749,00:20:00,0
Recreacion,12:00:00,13:12:00,4.59879,4.61821,-74.06774,-74.08823,01:12:00,0
Volver a casa,18:20:00,19:21:00,4.61821,4.59879,-74.08823,-74.06774,01:01:00,0
Recreacion,12:00:00,13:01:00,4.59879,4.61821,-74.06774,-74.08823,01:01:00,0
Volver a casa,14:31:01,15:41:02,4.61821,4.59879,-74.08823,-74.06774,01:10:01,0
Recibir atencion en salud,12:00:00,12:27:00,4.60108,4.58763,-74.06863,-74.09156,00:27:00,0
Volver a casa,13:31:27,13:52:54,4.58763,4.60108,-74.09156,-74.06863,00:21:27,0
Trabajar,06:45:00,08:00:00,4.71650,4.62099,-74.13746,-74.09920,01:15:00,1
Volver a casa,16:00:00,17:34:00,4.62099,4.71650,-74.09920,-74.13746,01:34:00,1
Tramites,06:00:00,08:00:00,4.71675,4.60152,-74.13747,-74.07343,02:00:00,1
Volver a casa,11:00:00,14:00:00,4.60152,4.71675,-74.07343,-74.13747,03:00:00,1
Asuntos de Trabajo,10:00:00,10:46:00,4.60151,4.65456,-74.07238,-74.06254,00:46:00,1
Volver a casa,12:00:00,12:38:00,4.65456,4.60151,-74.06254,-74.07238,00:38:00,1
Trabajar,08:00:00,08:45:00,4.60031,4.64942,-74.06771,-74.06292,00:45:00,0
Trabajar,15:30:00,16:45:00,4.57409,4.72017,-74.07725,-74.07709,01:15:00,1
Volver a casa,19:45:00,21:34:00,4.72017,4.57409,-74.07709,-74.07725,01:49:00,1
Trabajar,07:45:00,08:45:00,4.57476,4.65492,-74.07790,-74.06315,01:00:00,1
Volver a casa,09:00:00,10:00:00,4.65492,4.57476,-74.06315,-74.07790,01:00:00,1
Volver a casa,20:00:00,21:30:00,4.68367,4.57878,-74.05808,-74.07632,01:30:00,1
Tramites,09:00:00,10:20:00,4.75763,4.64616,-74.03777,-74.09839,01:20:00,1
Volver a casa,11:22:40,13:04:40,4.64616,4.75763,-74.09839,-74.03777,01:42:00,1
Estudiar,05:30:00,06:30:00,4.63383,4.62709,-74.10208,-74.10786,01:00:00,1
Volver a casa,17:25:00,19:35:00,4.62709,4.75763,-74.10786,-74.03777,02:10:00,1
Trabajar,05:00:00,07:00:00,4.57618,4.71762,-74.16408,-74.09797,02:00:00,1
Volver a casa,18:20:00,20:17:00,4.64130,4.57618,-74.07079,-74.16408,01:57:00,1
Tramites,14:40:00,15:00:00,4.59660,4.64461,-74.06939,-74.09732,00:20:00,0
Volver a casa,16:00:00,16:44:00,4.64461,4.59660,-74.09732,-74.06939,00:44:00,0
Trabajar,13:00:00,13:45:00,4.60108,4.70190,-74.06863,-74.05524,00:45:00,0
Recibir atencion en salud,16:00:00,16:49:00,4.59279,4.64102,-74.07910,-74.06926,00:49:00,1
Volver a casa,18:30:00,19:15:00,4.64102,4.59279,-74.06926,-74.07910,00:45:00,1
Tramites,15:00:00,16:00:00,4.59042,4.65647,-74.07289,-74.05772,01:00:00,1
Volver a casa,18:30:00,20:31:00,4.68039,4.59042,-74.05870,-74.07289,02:01:00,1
Estudiar,09:00:00,10:32:00,4.59042,4.66603,-74.07289,-74.07750,01:32:00,1
Volver a casa,20:00:00,21:00:00,4.66603,4.59042,-74.07750,-74.07289,01:00:00,1
Trabajar,14:30:00,15:30:00,4.59111,4.66050,-74.07363,-74.05940,01:00:00,1
Trabajar,07:50:00,09:00:00,4.57388,4.62812,-74.07764,-74.09096,01:10:00,1
Volver a casa,17:30:00,19:00:00,4.62812,4.57388,-74.09096,-74.07764,01:30:00,1
Buscar/dejar dejar algo,12:00:00,12:55:00,4.59211,4.72346,-74.08044,-74.05141,00:55:00,1
Volver a casa,18:20:00,20:05:00,4.72346,4.59211,-74.05141,-74.08044,01:45:00,1
Trabajar,12:00:00,12:14:00,4.58971,4.63088,-74.07370,-74.06640,00:14:00,0
Volver a casa,19:26:21,20:47:42,4.63088,4.58971,-74.06640,-74.07370,01:21:21,0
Trabajar,13:31:00,14:30:00,4.60088,4.71180,-74.06818,-74.11371,00:59:00,1
Volver a casa,21:00:00,22:00:00,4.71180,4.60088,-74.11371,-74.06818,01:00:00,1
Trabajar,07:00:00,08:00:00,4.60088,4.68703,-74.06818,-74.07994,01:00:00,1
Volver a casa,18:00:00,19:00:00,4.68703,4.60088,-74.07994,-74.06818,01:00:00,1
Volver a casa,22:00:00,23:00:00,4.55406,4.58987,-74.09712,-74.07102,01:00:00,1
Trabajar,06:15:00,08:00:00,4.71631,4.64960,-74.13660,-74.10660,01:45:00,1
Volver a casa,19:30:00,21:00:00,4.64960,4.71669,-74.10660,-74.13666,01:30:00,1
Volver a casa,11:00:00,12:00:00,4.65262,4.71696,-74.10281,-74.13641,01:00:00,1
Estudiar,10:20:00,12:00:00,4.71698,4.64954,-74.13665,-74.06460,01:40:00,1
Volver a casa,18:00:00,20:00:00,4.64954,4.71706,-74.06460,-74.13624,02:00:00,1
Ir a ver a alguien,10:00:00,11:45:00,4.57395,4.68871,-74.07712,-74.04940,01:45:00,1
Volver a casa,15:10:00,16:30:00,4.68871,4.57395,-74.04940,-74.07712,01:20:00,1
Trabajar,06:00:00,07:38:00,4.57958,4.64419,-74.16026,-74.06573,01:38:00,0
Volver a casa,17:00:00,18:38:00,4.64419,4.57958,-74.06573,-74.16026,01:38:00,0
Trabajar,06:00:00,07:38:00,4.57958,4.64554,-74.16026,-74.06679,01:38:00,0
Volver a casa,17:00:00,18:38:00,4.64554,4.57958,-74.06679,-74.16026,01:38:00,0
Trabajar,07:00:00,08:32:00,4.58277,4.59705,-74.16512,-74.06907,01:32:00,1
Volver a casa,18:00:00,19:00:00,4.59705,4.58277,-74.06907,-74.16512,01:00:00,1
Trabajar,07:00:00,08:00:00,4.58277,4.59705,-74.16512,-74.06907,01:00:00,1
Volver a casa,14:06:00,15:46:00,4.59705,4.58277,-74.06907,-74.16512,01:40:00,1
Volver a casa,09:00:00,10:36:00,4.63245,4.57261,-74.06571,-74.15700,01:36:00,1
Trabajar,05:00:00,05:45:00,4.68514,4.60769,-74.15731,-74.08422,00:45:00,1
Volver a casa,18:30:00,19:10:00,4.60769,4.68514,-74.08422,-74.15731,00:40:00,1
Trabajar,07:30:00,08:30:00,4.63383,4.62709,-74.10208,-74.10786,01:00:00,1
Volver a casa,22:00:00,23:00:00,4.62709,4.63002,-74.10786,-74.06068,01:00:00,1
Trabajar,07:00:00,08:30:00,4.63135,4.58266,-74.06137,-74.11578,01:30:00,1
Volver a casa,16:00:00,17:15:00,4.58266,4.63135,-74.11578,-74.06137,01:15:00,1
Volver a casa,13:00:00,13:30:00,4.66903,4.64710,-74.05478,-74.08279,00:30:00,1
Otra cosa,10:00:00,11:00:00,4.71134,4.71053,-74.07236,-74.07218,01:00:00,1
Volver a casa,13:00:00,14:30:00,4.71053,4.71815,-74.07218,-74.12425,01:30:00,1
Otra cosa,07:00:00,08:40:00,4.70498,4.65553,-74.12328,-74.06276,01:40:00,1
Volver a casa,15:00:00,16:00:00,4.65553,4.70498,-74.06276,-74.12328,01:00:00,1
Ir a ver a alguien,11:00:00,12:00:00,4.64381,4.68842,-74.07031,-74.04921,01:00:00,1
Volver a casa,19:00:00,19:30:00,4.68842,4.64381,-74.04921,-74.07031,00:30:00,1
Trabajar,07:00:00,08:00:00,4.64381,4.68971,-74.07031,-74.05410,01:00:00,1
Volver a casa,21:00:00,21:50:00,4.68971,4.64381,-74.05410,-74.07031,00:50:00,1
Buscar trabajo,08:00:00,09:30:00,4.59642,4.68703,-74.10297,-74.07994,01:30:00,1
Estudiar,07:20:00,07:55:00,4.59642,4.63811,-74.10297,-74.07794,00:35:00,1
Trabajar,07:00:00,08:00:00,4.59642,4.70676,-74.10297,-74.05316,01:00:00,1
Estudiar,17:00:00,18:30:00,4.70676,4.60240,-74.05316,-74.07079,01:30:00,1
Trabajar,14:30:00,15:30:00,4.58986,4.66050,-74.07688,-74.05940,01:00:00,1
Otra cosa,08:00:00,11:00:00,4.71074,4.70421,-74.13148,-74.03942,03:00:00,1
Otra cosa,13:00:00,13:20:00,4.72532,4.70207,-74.05057,-74.02322,00:20:00,1
Volver a casa,15:00:00,16:00:00,4.70207,4.74984,-74.02322,-74.06408,01:00:00,1
Volver a casa,18:00:00,20:00:00,4.71236,4.58252,-74.11418,-74.08881,02:00:00,1
Volver a casa,18:00:00,18:30:00,4.60550,4.67104,-74.07185,-74.04969,00:30:00,1
Buscar / Dejar alguien bajo su cuidad,14:30:00,16:14:00,4.60094,4.71978,-74.07005,-74.13194,01:44:00,1
Trabajar,14:45:00,15:55:00,4.65988,4.65766,-74.12706,-74.12863,01:10:00,1
Volver a casa,18:05:00,19:50:00,4.65766,4.57308,-74.12863,-74.07724,01:45:00,1
Estudiar,06:30:00,08:00:00,4.61850,4.62746,-74.18857,-74.06903,01:30:00,1
Trabajar,07:00:00,08:30:00,4.72441,4.63583,-74.07022,-74.06524,01:30:00,1
Volver a casa,18:00:00,19:45:00,4.63583,4.72441,-74.06524,-74.07022,01:45:00,1
Otra cosa,09:30:00,10:20:00,4.72441,4.72765,-74.07022,-74.07281,00:50:00,1
Volver a casa,11:46:20,12:31:10,4.72765,4.72441,-74.07281,-74.07022,00:44:50,1
Otra cosa,09:30:00,10:20:00,4.75812,4.72588,-74.05079,-74.06730,00:50:00,1
Volver a casa,11:46:20,12:31:10,4.72588,4.72588,-74.06730,-74.06730,00:44:50,1
Tramites,10:00:00,11:39:00,4.73408,4.61856,-74.08552,-74.09198,01:39:00,1
Volver a casa,12:00:00,13:39:00,4.61856,4.73408,-74.09198,-74.08552,01:39:00,1
Estudiar,12:40:00,14:00:00,4.71063,4.59403,-74.13158,-74.09577,01:20:00,1
Volver a casa,22:00:00,23:00:00,4.59403,4.71063,-74.09577,-74.13158,01:00:00,1
Volver a casa,18:30:00,20:00:00,4.63563,4.71047,-74.06813,-74.13229,01:30:00,1
Trabajar,12:00:00,12:53:00,4.62845,4.68971,-74.06004,-74.05410,00:53:00,1
Volver a casa,19:32:53,19:52:53,4.68971,4.62845,-74.05410,-74.06004,00:20:00,1
Compras,12:00:00,12:30:00,4.67296,4.60159,-74.05307,-74.08873,00:30:00,1
Volver a casa,22:00:00,22:39:00,4.60159,4.67296,-74.08873,-74.05307,00:39:00,1
Trabajar,10:30:00,13:00:00,4.64386,4.58933,-74.13804,-74.10424,02:30:00,0
Estudiar,05:00:00,06:30:00,4.71668,4.65150,-74.12347,-74.06637,01:30:00,1
Trabajar,12:30:00,14:00:00,4.63043,4.67605,-74.06120,-74.05603,01:30:00,1
Volver a casa,19:30:00,20:30:00,4.67605,4.63043,-74.05603,-74.06120,01:00:00,1
Volver a casa,21:00:00,22:00:00,4.65055,4.62978,-74.06160,-74.06122,01:00:00,1
Estudiar,08:00:00,09:00:00,4.69602,4.61479,-74.06882,-74.07094,01:00:00,1
